companyID,Ticker,Company Name,SYNONYMS,ACN,Country of Domicile,Company Type,Market Cap,Revenue:Y,Tot Assets:Y,Number of Employees:LF,ICB Sector,ICB Subsector,GICS Industry,GICS SubIndustry,BICS L3 Industry,BICS L4 Sub Industry,BICS L5 Segment,BICS L6 Segment,Company Description,Linkedin_empCount,Linkedin_Followers,Source
comp_21597,,Human Capital Mining Resourcing,,,,,,,,,,,,,,,,,Human Capital is a resourcing specialist company that is client focused and is able to deliver engaged individuals who are committed to assisting your business to add value We pride ourselves on ensuring that our people are not only the appropriate fit for the role but equally the correct fit for your business This is achieved by our deep understanding of our peoples values and aligning the appropriate peoples values to your organisational culture Our business values people We are committed to developing deep relationships built on respect and trust with our people and our clients,0.0,6.0,LinkedIn
comp_21598,,Hume Coal,,,,,,,,,,,,,,,,,Not Provided,2.0,16.0,LinkedIn
comp_21599,,Hume Coal Project,,,,,,,,,,,,,,,,,The Hume Coal Project is an environmentally sensitive low impact underground coal mining project We aim to provide the community with the real facts about the Hume Coal Project and engage on topics important to you It is not a longwall open cut or coal seam gas project The project has been planned progressively over several years of detailed geological engineering environmental financial and other technical investigations to define the mineable resource and to identify and address environmental and other constraints Hume Coal holds exploration Authorisation 349 A349 approximately 100kms south of Sydney and 3kms west of Moss Vale in the Wingecarribee local government area Extensive exploration has been undertaken within A349 since the 1950s and the current exploration authorisation was granted in 1985 It was acquired by Hume Coal in 2010 Hume Coal has a proud environmental record having one of the best managed exploration programs in the state The company uses innovations such as above ground tanks for drilling water providing the lowest environmental impacts and fastest rehabilitation timeframes possible at each drill site Hume Coal funds a Charitable Foundation and has supported around 40 charities and community organisations in the Southern Highlands In addition Hume Coal funds local apprentices and trainees across a range of occupations with local business,7.0,625.0,LinkedIn
comp_21600,,Humitos Pty Ltd,,136874532.0,,,,,,,,,,,,,,,Humitos Pty Ltd is a mining metals company based out of WEST PERTH Perth Western Australia Australia,0.0,0.0,LinkedIn
comp_21601,,Humphrey and Hambly Steel,,,,,,,,,,,,,,,,,Not Provided,0.0,0.0,LinkedIn
comp_21602,,Hunter Quarries,,,,,,,,,,,,,,,,,Hunter Quarries has been providing quality quarry materials throughout the Newcastle Hunter Valley region and beyond for over twenty years At Hunter Quarries we partner with you to understand your needs and deliver a product that fits your purpose All services are located on site at the Karuah East Quarry including production and maintenance through to ordering receipting and allocations allowing our staff to have complete control of every project Hunter Quarries sought after products are shaped graded and optimised for a variety of uses in the civil construction and landscaping industries across Newcastle Hunter Valley Mid North Coast and Greater Sydney regions,7.0,410.0,LinkedIn
comp_21603,,Hunter Steel Solutions Pty Ltd,,604143197.0,,,,,,,,,,,,,,,Hunter Steel Solutions Pty Ltd is a mining metals company based out of 1 8 Young St East Maitland Australia,4.0,0.0,LinkedIn
comp_21604,,Hunter Valley Conveyors Pty Ltd,,,,,,,,,,,,,,,,,At Hunter Valley Conveyors we provide our clients with a comprehensive professional service that is centred around quick response to breakdowns with encompassing technical support and advise in conveyor components best suited and tailored for your site individual conveyor system minimising downtime and creating cost effective solutions nHunter Valley Conveyors our missions is simply to provide customers a high quality economically advantageous service to all quarries and small plant sites in an efficient and professional manner Quite simply we get your job done on time and to your high expectations,0.0,358.0,LinkedIn
comp_21605,,Hunter Valley Mining Equipment NSW Pty Ltd,,,,,,,,,,,,,,,,,Hunter Valley Mining Equipment NSW Pty Ltd is a NSW Hunter Valley based company offering a wealth of knowledge and understanding of the mining industry Our products are unique in design and manufacture and offer incredibly simple solutions for Cable Handling equipment in Longwall mining applications,0.0,102.0,LinkedIn
comp_21606,,Hunter Valley Operations Joint Venture,,,,,,,,,,,,,,,,,Hunter Valley Operations Joint Venture is a mining metals company based out of 1011 Lemington Rd Liddell Australia,104.0,0.0,LinkedIn
comp_21607,,Hunter Valley Rebuild Centre,,,,,,,,,,,,,,,,,New dynamic team of professionals with 50 years of experience between them delivering high quality customised service solutions to the mining industry Reconditioning and repair of used equipment used and new parts Qualified rebuild of CAT machines This business is the exciting marriage of two already well known companies who are ramping up their service and taking it to the next stage This leads to the creation of a premium standout company with a proven track record of adding value to many clients now with a new and fresh image,0.0,15.0,LinkedIn
comp_21608,,Huntington Hyperspectral Pty Ltd,,132966584.0,,,,,,,,,,,,,,,Huntington Hyperspectral Pty Ltd HHGeoscience provides specialist advice and services in alteration and host rock mineral and rock characterisation using state of the art reflectance spectroscopy across the visible and infrared VNIR SWIR and TIR spectrum We are also authorised sales agents for CSIRO s TSG spectral analysis software HHGeoscience s services are used by mineral exploration and mining companies geological surveys oil and gas companies geotechnical and geometallurgical consultants and universities,0.0,24.0,LinkedIn
comp_21609,,Hvengitech com,,,,,,,,,,,,,,,,,Hvengitech com is a mining metals company based out of 10 Arctic Pl Bald Hills Australia,0.0,0.0,LinkedIn
comp_21610,,Hy Performance Fluid Power Pty Ltd,,,,,,,,,,,,,,,,,Hy Performance Fluid Power has successfully manufactured and supplied hydraulic and drive products to the Australian mining industry for 20 years Our products have been improved and tested over time and our customer s value that they can continually purchase products that make a bottom line difference to their mining operations Suppliers stock and promote our products for their improved efficiency reliability and extended warranty over OEM products r n r nWe stock the largest warehouse of Driltech drill components pumps motors gearboxes rotary heads valves kits anywhere in the world as part of our parts exchange program PEX r n r nOur purpose built drill building facility provides MDG compliant drill rig builds re builds and overhauls for the mining sector We utilise the latest technology and innovation and have our own on site engineers using SolidWorks 3D CAD 2D Software The business is supported by good relationships with sandblasters and painters and electrical contractors are key for good service and we are situated right on major transport routes Recent innovations and product improvements include our FOPS approved lighter weight ergonomically and safety enhanced drill cabs for operator comfort and safety and the latest technological innovation in touch operated screens and diagnostics of hydraulic and electronic systems r n r nMining customers Australia wide purchase our Hy Power fail to safe brakes for improved safety and reliability Our products are designed to make machines and vehicles safer where they must be operated in dangerous conditions The Hy Power Brake is a reliable tested and approved addition to mine vehicles providing safety and peace of mind With kits available to suit light vehicles for site use wheel loaders tool carriers backhoes and telehandlers the Hy Power Brake is a safety solution that every mine site should have,9.0,0.0,LinkedIn
comp_21611,,Hycast Metals,,,,,,,,,,,,,,,,,Hycast is a lot more than just another investment casting company The company offers the full range of technical skills necessary to ensure castings are managed effectively from design through utilization,8.0,23.0,LinkedIn
comp_21612,,Hydraulic Mechanical Asset Maintenance,,,,,,,,,,,,,,,,,Professionals in hydraulic and Mechanical equipment maintenance repair and major overhaul nWe are able to supply specialist advise on hydraulic system health and supply parts to reduce your operating costs nOffering onsite hydraulic system heath checks with detailed reports to reduce operating costs due to unnecessary servicing and avoiding costly breakdowns,0.0,42.0,LinkedIn
comp_21613,,Hydraulic Solutions Gladstone,,,,,,,,,,,,,,,,,Hydraulic Solutions provides sales service installation and testing of hydraulic and pneumatic components and equipment,0.0,15.0,LinkedIn
comp_21614,,Hydraulic Steels Australia Pty Ltd,Global Steel Solutions Pty Ltd,154281053.0,,,,,,,,,,,,,,,Our laser guided band saws are dedicated to hydraulic steels and this helps ensure efficiencies Our superior cutting service ensures that we can typically process orders faster than our competitors Find out more about our,7.0,38.0,LinkedIn
comp_21615,,Hydrex Heavy Repairs Pty Ltd,Hydrex Contracting Pty Ltd,633456014.0,,,,,,,,,,,,,,,Hydrex Heavy Repairs is a Earthmoving Maintenance company servicing all areas of Western Australia With extensive experience 10 years in OEM we pride ourselves on delivering top tier service to our clients with a focus on safety and efficiency With fully equipped service vehicles Hydrex has the tooling and expertise to provide 24 hour field service support short or long term labour hire contracts,3.0,252.0,LinkedIn
comp_21616,,Hydro Aluminium Kurri Kurri Pty Limited,"Hydro Aluminium Kurri Kurri Pty Ltd, Vaw Kurri Kurri Pty Ltd",93266221.0,,,,,,,,,,,,,,,Hydro Aluminium Kurri Kurri Pty Limited is a mining metals company based out of HART RD Kurri Kurri New South Wales Australia,5.0,0.0,LinkedIn
comp_21617,,Hydro Geochem Group,,,,,,,,,,,,,,,,,Hydro Geochem Group HGG a Green Road Group Company is an environmental consultancy that provides hydrogeochemistry and hydrogeology consulting services to the mining and mineral processing oil and gas and chemical manufacturing industry sectors In doing so we assist clients assess and manage water quality considerations throughout project life cycles from baseline assessments through to operational activities and closure planning,4.0,49.0,LinkedIn
comp_21618,,Hydro Insight Pty Ltd,,614776886.0,,,,,,,,,,,,,,,Hydro Insight is a quality independent hydrogeological consultancy based in Perth while servicing Projects all across Australia and beyond r n r nHydro Insight brings together a wealth of experience from consulting as well as client side background in the mining industry resulting in an integration of applied hydrogeological knowledge within the broader Project and Industry realities With experience at every stage of the Project life cycle from early scoping approvals and feasibility into construction and operations right through to closure and relinquishment Hydro Insight has something to offer that will benefit your Project r n r nHydro Insight focuses in on the challenges of your particular project with a risk based approach and crafts an investigation that delivers outcomes to the level and timeline that is required the mantra is fit for purpose We don t spend your dollars on something just because it is interesting we will identify when water is a key factor or when it is just another factor and advise you accordingly r n r nHydro Insight is in tune with the latest technology advancements along with developments in the Geosciences industry and how they might be leveraged for your Project acquiring deeper insights for a fraction of the cost,0.0,8.0,LinkedIn
